guid/image,conf,label,xmin,ymin,xmax,ymax
93f2afed-27f8-4c83-895e-99c0fe590819/0052,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0028,0.8870438933372498,1,0.379,0.283,0.683,0.636
93f2afed-27f8-4c83-895e-99c0fe590819/0009,0.830164909362793,1,0.366,0.277,0.662,0.628
93f2afed-27f8-4c83-895e-99c0fe590819/0002,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0016,0.8365117907524109,1,0.362,0.270,0.631,0.626
93f2afed-27f8-4c83-895e-99c0fe590819/0037,0.6301243305206299,1,0.000,0.290,0.318,0.623
93f2afed-27f8-4c83-895e-99c0fe590819/0023,0.8332923054695129,1,0.346,0.268,0.629,0.611
93f2afed-27f8-4c83-895e-99c0fe590819/0040,0,0,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0054,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0024,0.8457139730453491,1,0.363,0.263,0.644,0.613
93f2afed-27f8-4c83-895e-99c0fe590819/0030,0.8310956954956055,1,0.363,0.274,0.660,0.617
93f2afed-27f8-4c83-895e-99c0fe590819/0011,0.8174230456352234,1,0.372,0.278,0.675,0.627
93f2afed-27f8-4c83-895e-99c0fe590819/0005,0.7911130785942078,1,0.368,0.289,0.655,0.628
93f2afed-27f8-4c83-895e-99c0fe590819/0053,0,2,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0029,0.8449851870536804,1,0.352,0.294,0.661,0.628
93f2afed-27f8-4c83-895e-99c0fe590819/0047,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0008,0.8608893156051636,1,0.363,0.282,0.657,0.634
93f2afed-27f8-4c83-895e-99c0fe590819/0017,0.8503664135932922,1,0.346,0.268,0.619,0.619
93f2afed-27f8-4c83-895e-99c0fe590819/0003,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0022,0.8449001312255859,1,0.340,0.267,0.636,0.622
93f2afed-27f8-4c83-895e-99c0fe590819/0036,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0055,0,1,-1,-1,-1,-1
93f2afed-27f8-4c83-895e-99c0fe590819/0041,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0006,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0012,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0068,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0033,0.6781102418899536,1,0.397,0.401,0.456,0.458
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0080,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0049,0.5147898197174072,1,0.363,0.418,0.427,0.469
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0094,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0027,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0071,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0065,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0044,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0050,0.5456200838088989,1,0.001,0.292,0.851,1.000
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0099,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0086,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0035,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0021,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0092,0.5290324687957764,1,0.010,0.408,0.320,0.643
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0000,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0014,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0042,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0038,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0056,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0077,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0063,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0019,0.664772093296051,1,0.045,0.418,0.385,0.648
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0013,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0069,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0007,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0095,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0026,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0032,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0081,0.735471248626709,1,0.000,0.287,0.821,1.000
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0048,0.5106717944145203,1,0.021,0.297,0.847,1.000
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0064,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0070,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0051,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0098,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0045,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0020,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0093,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0087,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0034,0.6304571628570557,1,0.074,0.386,0.382,0.611
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0015,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0001,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0057,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0043,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0039,0.7604687809944153,1,0.048,0.379,0.365,0.588
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0062,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0018,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0076,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0031,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0082,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0096,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0025,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0004,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0010,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0046,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0052,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0028,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0073,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0009,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0067,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0002,0.6234973669052124,1,0.348,0.409,0.417,0.470
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0078,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0016,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0084,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0037,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0023,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0090,0.6583927273750305,1,0.407,0.388,0.480,0.450
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0059,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0075,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0061,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0040,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0089,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0054,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0097,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0024,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0030,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0083,0.5070306062698364,1,0.586,0.380,0.664,0.478
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0011,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0005,0.6808953285217285,1,0.332,0.386,0.392,0.449
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0053,0.5801016092300415,1,0.000,0.309,0.813,1.000
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0029,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0047,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0066,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0072,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0008,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0017,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0003,0.6093286275863647,1,0.155,0.378,0.332,0.537
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0079,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0022,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0091,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0058,0,1,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0085,0.70798659324646,1,0.308,0.393,0.488,0.528
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0036,0.6156906485557556,1,0.348,0.413,0.436,0.507
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0060,0,0,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0074,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0055,0.960819661617279,1,0.194,0.392,0.611,0.769
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0041,0,2,-1,-1,-1,-1
cc9b0ffb-4041-4a90-82cf-992e88249b9b/0088,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0006,0.9276176691055298,1,0.421,0.341,0.754,0.699
301c7467-993f-4ce5-9952-1f9ab29e0992/0012,0.6095685958862305,1,0.388,0.395,0.621,0.614
301c7467-993f-4ce5-9952-1f9ab29e0992/0033,0.6407875418663025,1,0.524,0.320,0.903,0.723
301c7467-993f-4ce5-9952-1f9ab29e0992/0049,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0027,0.5329368114471436,1,0.252,0.000,0.887,0.697
301c7467-993f-4ce5-9952-1f9ab29e0992/0044,0.7298979163169861,1,0.530,0.398,0.738,0.613
301c7467-993f-4ce5-9952-1f9ab29e0992/0050,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0035,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0021,0.6976205110549927,1,0.454,0.395,0.700,0.631
301c7467-993f-4ce5-9952-1f9ab29e0992/0000,0.62037193775177,1,0.012,0.322,0.844,1.000
301c7467-993f-4ce5-9952-1f9ab29e0992/0014,0.6743304133415222,1,0.366,0.405,0.617,0.637
301c7467-993f-4ce5-9952-1f9ab29e0992/0042,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0038,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0019,0.5123833417892456,1,0.010,0.302,0.837,1.000
301c7467-993f-4ce5-9952-1f9ab29e0992/0013,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0007,0.5581772923469543,1,0.371,0.370,0.693,0.674
301c7467-993f-4ce5-9952-1f9ab29e0992/0026,0.6699943542480469,1,0.474,0.405,0.748,0.658
301c7467-993f-4ce5-9952-1f9ab29e0992/0032,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0048,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0045,0.799832820892334,1,0.524,0.386,0.710,0.581
301c7467-993f-4ce5-9952-1f9ab29e0992/0020,0.7780891060829163,1,0.401,0.364,0.632,0.608
301c7467-993f-4ce5-9952-1f9ab29e0992/0034,0.5242403745651245,1,0.253,0.000,0.879,0.701
301c7467-993f-4ce5-9952-1f9ab29e0992/0015,0.6490594744682312,1,0.329,0.397,0.569,0.617
301c7467-993f-4ce5-9952-1f9ab29e0992/0001,0.5040775537490845,1,0.260,0.000,0.891,0.703
301c7467-993f-4ce5-9952-1f9ab29e0992/0043,0.6884462237358093,1,0.504,0.385,0.765,0.622
301c7467-993f-4ce5-9952-1f9ab29e0992/0039,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0018,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0031,0.8422855138778687,1,0.395,0.395,0.795,0.755
301c7467-993f-4ce5-9952-1f9ab29e0992/0025,0.718310534954071,1,0.447,0.337,0.776,0.650
301c7467-993f-4ce5-9952-1f9ab29e0992/0004,0,0,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0010,0.5265641212463379,1,0.404,0.387,0.633,0.610
301c7467-993f-4ce5-9952-1f9ab29e0992/0046,0,0,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0028,0.828122615814209,1,0.418,0.340,0.815,0.760
301c7467-993f-4ce5-9952-1f9ab29e0992/0009,0,0,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0002,0.518122136592865,1,0.019,0.300,0.857,1.000
301c7467-993f-4ce5-9952-1f9ab29e0992/0016,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0037,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0023,0.5138741731643677,1,0.248,0.000,0.885,0.702
301c7467-993f-4ce5-9952-1f9ab29e0992/0040,0.5168840885162354,1,0.502,0.342,0.883,0.740
301c7467-993f-4ce5-9952-1f9ab29e0992/0024,0.6978231072425842,1,0.470,0.415,0.735,0.657
301c7467-993f-4ce5-9952-1f9ab29e0992/0030,0.8494194149971008,1,0.428,0.329,0.806,0.742
301c7467-993f-4ce5-9952-1f9ab29e0992/0011,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0005,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0029,0.8942615389823914,1,0.431,0.402,0.824,0.736
301c7467-993f-4ce5-9952-1f9ab29e0992/0047,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0008,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0017,0.6356046199798584,1,0.361,0.423,0.531,0.607
301c7467-993f-4ce5-9952-1f9ab29e0992/0003,0,2,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0022,0.5660505294799805,1,0.495,0.387,0.735,0.621
301c7467-993f-4ce5-9952-1f9ab29e0992/0036,0,1,-1,-1,-1,-1
301c7467-993f-4ce5-9952-1f9ab29e0992/0041,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0006,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0012,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0033,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0049,0.7242357730865479,1,0.197,0.398,0.362,0.532
d7f7c063-df18-4f96-a071-aa634b9e502e/0027,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0065,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0044,0.8170361518859863,1,0.382,0.389,0.494,0.473
d7f7c063-df18-4f96-a071-aa634b9e502e/0050,0.8236889243125916,1,0.000,0.335,0.328,0.725
d7f7c063-df18-4f96-a071-aa634b9e502e/0035,0.5438966751098633,1,0.058,0.307,0.357,0.534
d7f7c063-df18-4f96-a071-aa634b9e502e/0021,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0000,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0014,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0042,0.7155672907829285,1,0.376,0.401,0.445,0.455
d7f7c063-df18-4f96-a071-aa634b9e502e/0038,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0056,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0063,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0019,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0013,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0007,0.8059536218643188,1,0.139,0.329,0.545,0.746
d7f7c063-df18-4f96-a071-aa634b9e502e/0026,0,0,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0032,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0048,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0064,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0051,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0045,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0020,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0034,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0015,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0001,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0057,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0043,0.6938657760620117,1,0.422,0.385,0.496,0.448
d7f7c063-df18-4f96-a071-aa634b9e502e/0039,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0062,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0018,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0031,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0025,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0004,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0010,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0046,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0052,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0028,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0009,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0067,0.6995537877082825,1,0.346,0.385,0.418,0.459
d7f7c063-df18-4f96-a071-aa634b9e502e/0002,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0016,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0037,0,0,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0023,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0059,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0061,0.5810346007347107,1,0.033,0.413,0.344,0.621
d7f7c063-df18-4f96-a071-aa634b9e502e/0040,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0054,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0024,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0030,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0011,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0005,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0053,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0029,0.7210343480110168,1,0.556,0.245,0.982,0.680
d7f7c063-df18-4f96-a071-aa634b9e502e/0047,0.5841871500015259,1,0.348,0.406,0.427,0.480
d7f7c063-df18-4f96-a071-aa634b9e502e/0066,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0008,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0017,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0003,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0022,0,2,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0058,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0036,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0060,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0055,0,1,-1,-1,-1,-1
d7f7c063-df18-4f96-a071-aa634b9e502e/0041,0,0,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0006,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0012,0,0,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0033,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0049,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0027,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0065,0.6276399493217468,1,0.114,0.395,0.418,0.637
72e86196-dd16-4d1a-8285-26057e0aea6a/0044,0.5790188312530518,1,0.000,0.271,0.844,1.000
72e86196-dd16-4d1a-8285-26057e0aea6a/0050,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0035,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0021,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0000,0.867235004901886,1,0.326,0.388,0.629,0.699
72e86196-dd16-4d1a-8285-26057e0aea6a/0014,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0042,0.5001938343048096,1,0.326,0.349,0.540,0.521
72e86196-dd16-4d1a-8285-26057e0aea6a/0038,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0056,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0063,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0019,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0013,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0007,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0026,0.510137140750885,1,0.000,0.444,0.162,0.642
72e86196-dd16-4d1a-8285-26057e0aea6a/0032,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0048,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0064,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0051,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0045,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0020,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0034,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0015,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0001,0.9610455632209778,1,0.333,0.390,0.640,0.692
72e86196-dd16-4d1a-8285-26057e0aea6a/0057,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0043,0.7422249913215637,1,0.191,0.327,0.521,0.626
72e86196-dd16-4d1a-8285-26057e0aea6a/0039,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0062,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0018,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0031,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0025,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0004,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0010,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0046,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0052,0,1,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0028,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0009,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0067,0,2,-1,-1,-1,-1
72e86196-dd16-4d1a-8285-26057e0aea6a/0002,0.7833487391471863,1,0.364,0.399,0.639,0.640
72e86196-dd16-4d1a-8285-26057e0aea6a/0016,0,1,-1,-1,-1,-1
